产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
1.022736661,1.243439786,0.943768715,1.052329183,1.037600038,1.42810894,0.367761565,6460.32,2219.64,38825.47,22.56秒
1.175861409,1.491447368,1.067826978,1.089288421,1.154114302,1.322229213,0.475801827,5475.35,6213.79,38639.66,22.42秒
1.140588908,1.215799128,0.954448904,1.075726093,0.993973711,1.270800644,0.034896745,5513.28,1886.73,29194.63,22.78秒
1.042647947,1.39908383,0.942712956,1.254368697,1.211145879,1.487535256,0.200113326,9194.69,1878.24,30471.96,22.03秒
1.118794043,1.318749895,1.025651559,1.082373941,1.231055271,1.384617151,0.748765579,8546.56,1886.1,47758.65,22.3秒
1.040025706,1.468409305,1.00868061,1.184518409,1.098423909,1.531155341,0.257248751,9810.53,2057.16,31279.88,22.16秒
1.042301564,1.294809787,1.002170587,1.238548454,1.112127042,1.394728133,0.987798749,7587.67,1801.13,55876.56,22.43秒
1.100381498,1.28957368,0.974126308,1.091383362,1.143570321,1.597641903,0.858879624,7613.58,2626.76,52899.7,22.45秒
1.136601698,1.371764225,1.018716056,1.020432608,1.043624347,1.215723741,0.547538582,3262.07,5681.93,44798.9,22.35秒
1.180786022,1.349694978,1.010682144,1.07764776,1.228197388,1.32653079,0.802694781,6293.98,4551.61,48974.6,22.19秒
1.097732272,1.388990836,0.907192984,1.085895995,1.201818522,1.57016193,0.732314001,9594.32,2358.97,44993.31,22.45秒
1.170563281,1.415021935,0.950668371,1.09817087,1.294071773,1.100935962,0.888457503,5242.3,389.46,63828.55,22.04秒
1.068231429,1.311072583,1.010501098,1.090809976,1.268202248,1.586545253,0.215676331,8132.54,2595.72,32457.33,22.02秒
1.018933799,1.416296142,0.923587988,1.012909075,0.951528188,1.193146905,0.754187599,2595.28,5302.85,53081.36,22.66秒
1.180063445,1.30522936,0.95592479,1.000514486,1.259117822,1.267794345,0.638910507,3867.48,5784.79,45914.14,21.72秒
1.115915362,1.240033024,1.014454608,1.096527079,1.19780149,1.390515593,0.781813185,6526.24,1952.47,52287.03,22.11秒
1.030443573,1.201614447,0.982363185,1.020731133,1.03537409,1.549179779,0.584831755,5388.47,2819.38,48179.94,22.4秒
1.03923459,1.248839754,0.98815909,1.031700167,1.015168303,1.439546369,0.660376102,6512.37,2200.5,47819.11,22.63秒
1.00046781,1.309984711,0.952994849,1.089691133,1.156528736,1.358277407,0.486322347,7473.77,1940.69,40025.72,22.67秒
1.104614197,1.273651911,1.029573385,1.124073332,1.068098592,1.246669192,0.674882076,6291.18,2863.19,48624.15,22.4秒
1.041549093,1.496030203,0.901915897,1.18680767,1.105310521,1.457920996,0.716872467,8910.07,3726.35,42964.04,21.87秒
1.078841309,1.338124833,0.997694343,1.147912294,1.270117518,1.386301413,0.174936568,8786.86,1843.49,30355.08,22.37秒
1.104456359,1.40112208,1.039902959,1.139201611,1.085793176,1.231152772,0.120169445,6611.07,2958.64,30334.71,22.53秒
1.101249663,1.340678975,0.916403778,1.145062733,1.19553731,1.48920371,0.807078017,8847.56,2073.66,48663.37,22.11秒
1.06618541,1.453363395,0.909770384,1.04480461,1.123509925,1.406583798,0.313368023,7191.61,5043.73,32830.07,22.56秒
1.09680576,1.218464262,1.002307717,1.060955301,1.129880387,1.543765385,0.465989695,6052.37,2571.15,42888.23,22.36秒
1.121265608,1.220337251,0.995806622,1.085599453,1.18983034,1.374046489,0.217499311,6363.83,1976.57,34895.09,22.54秒
1.013990116,1.407451501,0.905019272,1.01770089,0.965513471,1.621743672,0.269264494,7058.08,3191.82,33334.09,22.68秒
1.057844179,1.470129896,0.908837439,1.365898938,1.100632483,1.58301357,0.311039996,10402.46,1993.78,32415.66,22.52秒
1.012032725,1.43918828,0.902436279,1.056194896,1.092473381,1.257125063,0.959040235,4194,5377.64,55763.09,22.49秒
1.051286347,1.31484181,0.956057983,1.162619562,1.11948846,1.398453361,0.49894376,8238.93,1868.72,40398.92,22.36秒
1.052388705,1.405244622,0.944454539,1.271383948,1.037873792,1.596268987,0.855132872,8997.35,2683.12,47724.64,22.07秒
1.015022638,1.433900894,0.972649913,1.281083179,1.050293609,1.386485693,0.089334929,8016.22,2083.46,27881.49,22.51秒
1.025143514,1.350136539,0.931183423,1.019791455,1.079648134,1.434190432,0.53720607,8295.51,2159.08,40387.43,22.67秒
1.135753854,1.474406019,0.934267171,1.088669588,1.073487552,1.541675484,0.360380415,9240.51,3494.43,32924.73,22.27秒
1.088370268,1.320015164,1.009362954,1.06443937,1.235638759,1.520601746,0.192474633,8362.62,2365.32,31347.17,22.17秒
1.049951048,1.310784641,0.997380949,1.005271741,1.213632073,1.374165325,0.657809002,7969.39,2033.29,45271.81,22.22秒
1.16626851,1.251447771,1.068402121,1.069688932,1.279554734,1.405567854,0.43950133,7006.11,2046.13,40986.21,22.75秒
1.141133055,1.370142304,1.028867047,1.010765572,1.241208217,1.564512278,0.235376001,9302.39,2436.79,30747.75,22.15秒
1.133475067,1.288328396,1.106380697,1.171677536,1.201615117,1.495236295,0.969455371,7720.01,2109.4,56237.98,22.22秒
1.17604393,1.31789851,0.950467146,1.234871267,1.035845355,1.599236663,0.715796379,7692.41,2826.49,47122.52,22.15秒
1.016509908,1.247659863,0.981829224,1.050043672,1.207318574,1.501234094,0.147115038,6340.62,2476.02,31776.69,21.64秒
1.004222665,1.418321513,0.905014257,1.05817057,1.175554179,1.458831299,0.746077705,8962.2,2175.59,45120.14,21.56秒
1.043827021,1.452260233,0.951720205,1.276470645,1.234335914,1.521403337,0.493855266,10139.54,1937.92,36812.3,21.74秒
1.116996676,1.2369867,0.930580532,1.084212038,1.049290583,1.415618435,0.724643106,6045.07,2477.51,50793.77,21.72秒
1.018472108,1.275645321,0.914447233,1.190352266,0.98586936,1.260920541,0.676519358,6358.82,2299.35,47958.25,22.16秒
1.158660071,1.493946045,1.1306699,1.207908097,1.23921531,1.615873886,0.362477829,11737.51,2081.54,32012.06,21.86秒
1.156229736,1.362653013,1.059686744,1.029158031,1.154524846,1.178477185,0.64758794,2921.93,4997.2,50132.13,22.25秒
1.078071729,1.200073367,0.926516354,1.143723933,1.006035854,1.340237392,0.845294606,5091.36,2146.35,56383.24,22.68秒
1.094139852,1.265007852,0.964716185,1.101202066,1.143922784,1.266801299,0.028192679,7295.93,1939.98,27416.23,22.08秒
1.184978681,1.299163822,1.063250964,1.048071182,1.162541915,1.428063168,0.831316648,7894.68,2090.75,51803.33,21.79秒
1.16134951,1.439708493,0.924685177,1.02580751,1.246883721,1.167770392,0.108021598,3159.26,4986.29,32221.03,21.74秒
1.12963758,1.260745151,0.970939678,1.13903481,1.193161824,1.317579593,0.053792801,7502.69,1751.12,27992.25,22.53秒
1.050449257,1.228596889,0.92635986,1.021476816,1.210133792,1.368555588,0.846378891,6070.21,2084.19,55334.53,21.69秒
1.051840648,1.452699562,0.974880927,1.295879878,1.268219402,1.380177051,0.186972933,9378.01,2109.68,29945.25,21.73秒
1.052529635,1.251153812,0.996648547,1.008052676,1.0547427,1.545808411,0.812420896,6558.17,2765.95,53603.21,22.01秒
1.00414705,1.289775717,0.906170237,1.169551512,1.16481704,1.600242795,0.618072367,7187.8,2511.97,44694.03,21.81秒
1.188761811,1.442465363,1.076905593,1.069483647,1.308237986,1.311288879,0.66369548,4795.24,6447.81,45137.49,21.85秒
1.098273472,1.260108511,0.968602553,1.129093185,1.256255512,1.272079053,0.47592564,7280.59,1805.59,41507.46,22.06秒
1.108709627,1.277118863,1.045571202,1.218253651,1.13940829,1.39085792,0.775682562,7713.09,1779.19,50674.45,22.15秒
1.170425745,1.275412518,1.089826593,1.070019677,1.267356733,1.147382288,0.712298399,3886.93,2818.54,54556.88,21.9秒
1.018427477,1.208507761,0.956777901,1.168894639,1.183777989,1.181517466,0.119872033,6140.91,1183.13,32185.09,21.89秒
1.086814675,1.274771188,1.041310717,1.175494562,1.080994023,1.367823535,0.832506894,7548.68,1837.64,52425.48,21.8秒
1.010640192,1.464954671,0.918807584,1.059745424,1.14894706,1.322756638,0.197870886,5342.26,5238.8,31704.56,21.91秒
1.140931626,1.267735739,0.995550896,1.134484048,1.145326763,1.446381135,0.292892727,7608.25,2022.07,35573.38,21.77秒
1.053666648,1.36904786,0.999028888,1.030678779,1.115487215,1.288184355,0.546106397,4576,5695.02,41710.03,21.8秒
1.106077603,1.244326025,0.922049309,1.138140861,1.100509869,1.405898452,0.415633863,6812.67,2112.98,40332.13,22.06秒
1.160530333,1.214321024,1.083871638,1.072711846,1.236041195,1.548994887,0.830688151,5724.82,2580.01,55998.05,21.95秒
1.111141466,1.295294614,1.077934348,1.179431425,1.227151513,1.473499877,0.12035473,8306.39,2027.57,29659.32,22.06秒
1.144506791,1.302109384,1.088492877,1.099314121,1.299587743,1.277722549,0.271015829,6390.51,3646.65,34300.74,21.85秒
1.090589894,1.340814899,0.936527359,1.097868655,1.035350906,1.501097354,0.276908863,7636.54,2928.02,33434.93,21.78秒
1.131057637,1.408763307,1.012263553,1.222072234,1.270486945,1.413707329,0.253089423,10224.13,1934.31,30856.28,21.75秒
1.020583655,1.32343592,0.901396726,1.085924434,1.071176185,1.620629009,0.992356391,7617.2,2803.89,55364.5,22.14秒
1.054131786,1.487629298,0.923982399,1.071150763,1.027048293,1.567726945,0.690707064,9360.64,3077.81,41569.02,21.7秒
1.106411315,1.349332141,1.012357455,1.098376651,1.07587458,1.470065048,0.808335414,8580.89,2311.18,48281.93,21.77秒
1.169748754,1.269595076,0.915691498,1.241480347,1.019811135,1.304484678,0.558089705,6700.1,2295.66,43997.73,22.17秒
1.095200331,1.340051013,0.94688355,1.189857012,1.195378916,1.422721008,0.295850629,9075.25,1844.69,33973.44,21.73秒
1.065479164,1.335443807,0.95594325,1.210078136,1.095361645,1.433262119,0.582367117,8730.2,1891.88,42232.65,22.93秒
1.121811125,1.368282941,0.970672463,1.153172196,1.184986982,1.556218895,0.125299232,9454.09,2231.05,28163.56,22.62秒
1.094218148,1.444559746,1.031891894,1.340065901,1.229816392,1.516332425,0.103543129,10040.6,1742.73,26536.21,22.65秒
1.122333857,1.208304806,0.914543707,1.028509518,1.061112049,1.257057961,0.864496691,5388,2031.53,56713.87,23.15秒
1.129644908,1.234403337,1.067140318,1.050642028,1.14352395,1.241554378,0.076220893,6519.46,1931.19,29469.96,23.6秒
1.120419142,1.489448846,0.979908476,1.358329049,1.204658072,1.405421878,0.96764955,11129.55,1627.41,50301.27,22.69秒
1.016876928,1.241244802,0.910309076,1.018554391,1.329321287,1.355779097,0.458670428,6392.46,2057.63,41972.76,23.17秒
1.127842778,1.302124284,1.002122228,1.044668224,1.231464111,1.068672761,0.59258301,3089.5,1185.79,54217.55,22.7秒
1.134550979,1.257303737,0.942034269,1.061709613,1.106351469,1.17101153,0.979581691,3504.86,3542.58,62337.68,22.85秒
1.090724335,1.355122494,0.947441419,1.287860135,1.261687663,1.369847381,0.457135312,9307.69,1692.5,37571.78,22.61秒
1.039308259,1.308510155,1.018825601,1.021497779,1.149684983,1.173183674,0.99615511,2455.42,4915.23,63139.72,23.26秒
1.005005293,1.45664182,0.934682084,1.050537158,1.216849369,1.616560087,0.022338429,7180.15,2434.79,26748.35,22.64秒
1.104838366,1.338221802,0.984871277,1.294340428,1.067120846,1.531557071,0.510028351,8631.27,2366.04,40001.39,23.09秒
1.085947428,1.463018056,0.986682632,1.256939829,1.133959138,1.519781768,0.357348966,10764.18,1914.74,33011.81,22.7秒
1.099968003,1.46827018,0.971077867,1.340382127,1.123262035,1.37873156,0.892758664,10580.81,1508.12,48419.29,22.32秒
1.086058907,1.485455543,0.913492651,1.013122634,1.129218086,1.170539513,0.784073724,2585.2,5517.93,55986.02,23.39秒
1.108912997,1.211169638,0.92704982,1.068193127,1.061960321,1.212397209,0.163773584,5678.84,2183.84,33464.48,23.44秒
1.118597051,1.251548678,1.050634912,1.037809676,1.144461921,1.299263525,0.409565443,7081.7,1895.05,39913.31,23.0秒
1.011605264,1.33039795,0.972097989,1.147423861,1.086274509,1.3402343,0.836682747,7819.73,2021.21,49964.44,23.33秒
1.071792294,1.2111215,0.978524565,1.031109295,1.188317656,1.507526894,0.163869868,5916.68,2524.38,33337.3,23.38秒
1.068990856,1.455284445,0.988312184,1.095881144,1.047276713,1.287876928,0.204205417,5821.95,4924.6,31793.94,23.5秒
1.131632618,1.259171489,0.920072172,1.045062845,1.036957618,1.435996364,0.031090008,5948.63,3009.35,27890.44,23.03秒
1.040561263,1.420564928,0.940403656,1.109982543,1.250460241,1.630748979,0.331371603,9315.48,2490.45,33801.27,22.79秒
1.076017955,1.460168489,0.991113394,1.027680487,1.014409708,1.515865004,0.07422303,8708.29,1899.41,27482.7,23.08秒
1.037587448,1.478487719,0.932828852,1.311318223,1.023136649,1.390764715,0.167112947,8616.29,2649.39,29925.04,23.23秒
1.090925972,1.413474657,1.073331991,1.236119949,1.177986172,1.50962049,0.6784779,10258.76,1937.26,42689.6,22.2秒
1.020555705,1.458283562,0.907503934,1.317884046,0.957361776,1.416547371,0.238949472,7728.78,2400.69,32731.54,22.91秒
1.118964821,1.349864848,1.035554307,1.113699993,1.188606954,1.591957091,0.71053807,8952.4,2436.41,45224.85,22.31秒
1.121569292,1.344179954,0.956332367,1.118277353,1.259718225,1.574027768,0.653566331,8885.17,2357.03,43931.75,21.72秒
1.053832963,1.487645345,0.912966985,1.329299112,1.015519983,1.460351081,0.037527981,7041.19,3113.02,26398.42,22.8秒
1.198071669,1.444284488,0.955684572,1.0318487,1.226664951,1.464475629,0.082007309,10616.59,2237.49,25302.75,22.2秒
1.056439821,1.422704816,0.942341768,1.182461886,1.139489689,1.250083648,0.987882375,7408.09,2269.72,57994.09,23.03秒
1.121384956,1.218155825,0.979599018,1.096420747,1.221983001,1.23807043,0.049444063,6277.63,1767.83,29020.37,22.68秒
1.030497584,1.474117683,0.935979258,1.184848643,1.044265059,1.345354271,0.186734788,7534.26,3538.58,30794.96,22.08秒
1.021342048,1.229699832,0.900527199,1.158744888,1.117411552,1.218770622,0.881203298,5992.39,1813.97,56356.82,22.65秒
1.182230868,1.480828841,1.007058095,1.253475735,1.105987356,1.322680837,0.939596618,9010.15,2470.54,52811.31,22.78秒
1.04361377,1.494101251,0.915325672,1.163621513,1.252263176,1.522342145,0.900349515,10516.33,2158.06,46516.1,21.64秒
1.135848829,1.497626631,1.001159453,1.140915229,1.190138828,1.235982115,0.155639053,6900.93,3172.7,31713.3,22.39秒
1.017321311,1.494674257,0.910268607,1.299517837,1.012832513,1.314212512,0.080275701,8376.21,1714.97,28510.66,22.59秒
1.037919445,1.45393143,0.937863296,1.145336897,1.055684852,1.544832013,0.440213324,9862.02,2284.03,36427.79,22.18秒
1.027594588,1.315803163,0.902491806,1.249946196,1.190787116,1.509472392,0.473163759,8102.15,2054.06,39569.47,22.29秒
1.125368304,1.246403597,1.065641998,1.184683303,1.267165812,1.566398143,0.731809503,6906.94,2388.4,51426.74,22.44秒
1.015473224,1.347591864,0.961419975,1.246416939,1.066710091,1.469562254,0.532971601,8522.91,1979.51,41178.09,22.11秒
1.100375075,1.418140138,0.997102633,1.357624342,1.284197148,1.534349423,0.510779585,10494.92,1807.18,37620.46,21.79秒
1.053001525,1.330489772,1.009112747,1.110217265,1.15589786,1.423672615,0.260601507,8441.15,1984.06,33313.42,22.27秒
1.002142882,1.309369799,0.966709233,1.093792473,1.289493997,1.219412553,0.660580182,5017.16,3490.68,48343.74,22.98秒
1.120732528,1.294032208,0.971950756,1.245818809,1.085415557,1.360855119,0.340987755,7866.62,2119.89,36407.98,22.93秒
1.03063111,1.299534344,0.901755688,1.193317165,1.099829549,1.524521299,0.444729639,7817.16,2203.69,39538.12,22.12秒
1.021354825,1.480711107,0.984391886,1.098733067,1.192564513,1.336703743,0.040339984,6069.69,3943.36,27069.54,22.72秒
1.024308922,1.2477354,0.987592862,1.059691465,1.120824168,1.271659762,0.509567652,6603.74,1903.61,42887.57,22.59秒
1.15090844,1.310870173,1.00012366,1.056061817,1.150087582,1.188024801,0.109022528,3916.72,4284.95,31713.39,22.91秒
1.054788188,1.217754231,0.951357495,1.056389735,1.073640841,1.12299553,0.22718053,3475.93,2500.75,37923.22,22.78秒
1.112181506,1.281775108,0.995806683,1.119625421,1.30581824,1.432933415,0.563005969,7778.69,2029.25,43867.18,22.4秒
1.092801688,1.332645193,1.051978024,1.220410281,1.279012026,1.572486218,0.582637731,8905.89,2240.66,42865.07,22.4秒
1.167771616,1.359701678,1.138653815,1.339865896,1.161583348,1.49427891,0.245778547,10033.84,1698.5,31786.46,22.66秒
1.134098427,1.278302284,0.902133252,1.052271739,1.101209493,1.431620455,0.093789938,7086.25,2765.71,29305.61,22.56秒
1.167591634,1.317085579,1.030148634,1.011687251,1.179907867,1.497449983,0.21633681,8446.51,2307.73,31695.84,22.77秒
1.141217122,1.314988387,0.906299584,1.211987916,1.220213171,1.488397627,0.335612378,8788.3,1944.19,35571.77,22.24秒
1.123933844,1.42625261,0.900725234,1.341024228,0.974654415,1.570174166,0.645696882,8311.48,2761.38,42942.75,22.93秒
1.067838681,1.413756031,0.97874402,1.025315769,1.26747466,1.51162809,0.350756935,9676.83,2195.33,33934.68,22.52秒
1.012701308,1.369430561,0.92252907,1.252541557,1.176973637,1.519844234,0.538430507,8730.54,2045.31,40485.83,22.49秒
1.081879669,1.458392025,0.929070271,1.107721417,0.968617032,1.252973166,0.279547894,5370.41,3970.2,35894.16,22.45秒
1.176011104,1.452418089,1.078624327,1.222734816,1.136440233,1.341868164,0.449116734,8754.91,3137.07,37209.78,22.0秒
1.060930495,1.394836674,0.992803585,1.013882937,1.176120263,1.356050034,0.977121344,5901.63,5317.82,52577.33,22.27秒
1.195433311,1.349190161,1.055112184,1.11957057,1.261915652,1.521529683,0.878548366,9051.29,2165.94,51113.24,21.85秒
1.159685404,1.221845618,1.121325708,1.148977282,1.21900694,1.357959874,0.208256053,6454.98,1844.98,34359.77,23.06秒
1.001834579,1.346451982,0.902682377,1.072693008,1.167297918,1.424631376,0.403829916,8023.63,2083.97,37440.02,22.4秒
1.191626098,1.299280523,1.184550787,1.104763271,1.316589725,1.545289994,0.964024613,7725.4,2330.63,55598.48,21.99秒
1.128641738,1.377573166,0.918063415,1.115893406,1.21035829,1.422029947,0.639161664,9753.23,1892.6,42226.25,22.38秒
1.151968721,1.218887996,1.076903637,1.140069967,1.177155593,1.380268176,0.289218812,6319.72,1937.11,37350.47,21.58秒
1.090623542,1.428293007,0.961709727,1.2631937,0.982598491,1.474598332,0.9692599,9257.94,1731.86,50850.83,21.76秒
1.177246433,1.359701306,0.933125103,1.218157036,1.29530472,1.289905322,0.959464335,7968.18,2185.62,54905.33,21.72秒
1.185838877,1.305385629,1.080045738,1.05047153,1.201812081,1.440091762,0.97129428,7903.84,2041.84,55327.8,21.71秒
1.006734894,1.498355363,0.908751931,1.06317966,0.985553729,1.361749635,0.748826976,4506.23,6552.69,45731.49,23.11秒
1.169860852,1.333738349,0.907029226,1.118388266,1.204280814,1.273250105,0.844575226,5858,4053.84,52563.25,23.05秒
1.019170879,1.366175505,0.91213762,1.159728876,0.993729461,1.290230032,0.92661132,6060.36,3703.53,53743.09,23.28秒
1.005375831,1.369844893,0.958317071,1.256210189,1.243484317,1.343856353,0.558019852,8418.08,2108.91,42077.86,22.85秒
1.145714259,1.421164333,0.904839763,1.22335931,1.120167367,1.383223356,0.969358734,7787.62,4239.44,51078.17,22.82秒
1.090896307,1.419954375,0.962661129,1.291825735,1.263332801,1.421379115,0.567070214,10285.55,1846.59,39585.93,22.61秒
1.074057448,1.344791729,0.971377483,1.085473289,1.084128087,1.264107294,0.266547211,5588.48,4415.56,34259.75,23.23秒
1.188175582,1.4965555,1.065923439,1.096075688,1.154169962,1.190860227,0.679289579,5413.93,3353.97,51327.59,23.37秒
1.094493145,1.366638691,1.068758558,1.286321098,1.112928287,1.507879737,0.513232171,9527.27,1893.13,38910.89,23.31秒
1.114592079,1.210352819,1.059639866,1.174748917,1.208057407,1.60268186,0.211230214,6178.57,2540.06,35257.41,21.96秒
1.176341982,1.390299697,1.05184661,1.058396316,1.245919422,1.508278697,0.017008055,9876.81,2098.33,24361.37,22.33秒
1.1603273,1.465831367,0.976417025,1.359990774,1.18487613,1.425275146,0.233517624,11191.49,1793.97,29344,21.95秒
1.076310438,1.437875532,0.96157348,1.316018231,1.276719656,1.470780101,0.807698726,10482.15,1844.87,45576.9,22.13秒
1.129122051,1.214518169,0.9371549,1.125986771,1.057083583,1.158424669,0.827886295,5199.71,1434.38,57873.33,22.29秒
1.025723888,1.28368407,0.938227492,1.174648952,1.128203017,1.216060148,0.283430659,6943.29,1623.6,36567.58,22.37秒
1.13022161,1.411285929,1.009577672,1.11337568,1.179740607,1.477523923,0.039449246,9949.39,1950.75,25163.83,22.5秒
1.174815296,1.353365952,1.065102881,1.336431066,1.111621408,1.570825272,0.819316253,9386.42,2011.01,48700.33,22.07秒
1.074648023,1.21289569,0.930626496,1.113283258,1.231393091,1.494981537,0.610259862,5936.36,2320.33,47988.2,22.09秒
1.010572655,1.301894063,0.938036222,1.160281756,1.097374213,1.414850125,0.879420891,7503.97,1977.35,52399.12,22.38秒
1.008628278,1.216240692,0.947028944,1.056456082,1.099312041,1.18239846,0.868512866,3903.63,3223.65,58161.13,22.32秒
1.102473747,1.211668692,0.930922812,1.095140979,1.217930814,1.192209656,0.089912705,5102.03,2569.52,31082.85,22.57秒
1.07225182,1.393490064,0.960694395,1.153338667,1.121267823,1.317079435,0.236927317,7287.24,3624.25,31946.19,22.29秒
1.091008447,1.388794384,0.979695599,1.016779559,1.105068111,1.400625851,0.801609285,9308.68,2315.49,46774.16,22.72秒
1.039070821,1.257780459,0.910309353,1.126072443,1.202864153,1.576601775,0.021347019,6625.83,2492.86,27421.37,22.2秒
1.115094013,1.219495085,0.951220962,1.132083965,1.02562706,1.176348551,0.588852783,5554.18,1824.87,49268.13,22.51秒
1.056793741,1.264533986,0.922530118,1.076003183,1.153808945,1.407470493,0.90780336,6954.26,2061.56,54817.49,22.48秒
1.142515216,1.268680964,0.977148487,1.147320894,1.23897626,1.500634127,0.388710992,7573.36,2214.67,39028.92,22.3秒
1.165479022,1.479470344,1.107904564,1.160649514,1.2631336,1.400410958,0.421825865,8221.1,4828.62,35348.81,21.69秒
1.105563217,1.395526883,1.016386519,1.344188199,1.092336991,1.551497151,0.727645107,9770.85,2143.22,44237.29,22.09秒
1.125274891,1.278607086,1.051949851,1.076376368,1.174023968,1.17898318,0.819193682,4121.7,3397.86,56588.52,22.56秒
1.045569215,1.425255959,0.942946981,1.110118517,1.19800274,1.185268296,0.653953749,5667.65,2701.69,50266.27,22.36秒
1.092628563,1.488876192,0.958766641,1.332103776,1.127682385,1.405682386,0.398949631,10662.92,2048.89,34428.22,21.96秒
1.013055025,1.36811721,0.911829482,1.188937439,1.158658881,1.205623468,0.498859655,7579.57,999.43,43636.85,22.36秒
1.195303096,1.253326653,1.069263611,1.033949122,1.242376292,1.289086233,0.352659967,7093.74,1874.83,38232.24,22.44秒
1.175894912,1.248966762,1.058416122,1.157020707,1.242693363,1.327217566,0.479126786,7085.96,1738.91,42109.32,22.85秒
1.098914822,1.338029431,0.967742152,1.030514401,1.0318451,1.278329868,0.501650632,4603.5,5321.49,41328.81,22.61秒
1.075731681,1.435628121,1.046123122,1.00332994,1.137999958,1.416898021,0.747372665,7752.89,4377.58,43883.79,22.4秒
1.161424172,1.231655025,1.118210003,1.073101093,1.134074514,1.112437042,0.573231715,3925.3,1685.13,51297.16,23.17秒
1.169497059,1.245699411,1.098444327,1.172548213,1.298933493,1.425480357,0.990339821,6653.98,1964.99,59593.43,22.19秒
1.191673887,1.382918309,1.039954173,1.199094062,1.213620733,1.49661803,0.609539886,10070.52,1905.22,41426.6,21.84秒
1.160055723,1.38563149,1.063210156,1.018739737,1.277874973,1.542869663,0.858460811,9514.6,2275.63,47934.31,22.41秒
1.136804294,1.44303335,1.024826346,1.33432278,1.264875862,1.380562542,0.13727656,10658.54,1561.63,27401.92,22.4秒
1.191662892,1.433631147,0.948375733,1.022292013,1.032795693,1.161439223,0.747333431,2765.5,4919.5,54574.91,22.09秒
1.043309578,1.394033909,0.993442673,1.19792635,1.070400904,1.474134699,0.717406045,9356.78,1986.91,44449.05,22.45秒
1.162201519,1.472476619,0.997638069,1.298879358,1.231059224,1.532742541,0.363109793,11501.66,1801.04,32116.38,21.94秒
1.054940985,1.213442402,0.943026336,1.062494308,1.014882874,1.387334133,0.054836704,5486.35,2370.48,29638.49,22.11秒
1.016352376,1.309202082,0.931828485,1.060395373,1.322729219,1.421612778,0.216188774,7497.06,2069.8,32595.47,22.54秒
1.097826272,1.212073416,1.011552699,1.089892206,1.244834995,1.241939918,0.788625729,5838.2,1747.12,54348.29,22.36秒
1.123188713,1.299945149,0.91510838,1.021083211,1.017227848,1.098908134,0.537899396,2346.24,3062.9,51001.8,22.72秒
1.035660825,1.48399828,0.934993153,1.333583976,1.277886452,1.625517675,0.661804612,10594.6,2109.66,41417.52,22.56秒
1.053170049,1.361457748,0.980501783,1.25961702,1.044669756,1.375679812,0.183000882,8591.12,1989.12,30756.1,22.45秒
1.128279061,1.42636755,1.084103336,1.264976595,1.176305209,1.494709218,0.138027468,10471.48,1814.37,27446.9,21.95秒
1.067776589,1.431225853,0.948800352,1.323488043,1.198652267,1.519347967,0.799195121,10270.48,1884.74,45538.67,22.73秒
1.144393997,1.23747118,1.120551182,1.195410265,1.272478912,1.481220464,0.248393738,6914.9,2079.45,35307.12,22.13秒
1.079075924,1.204313794,0.967950777,1.034265858,1.305938007,1.192126418,0.181383877,4318.95,3261.49,34290.51,22.92秒
1.156764644,1.344866614,0.991280968,1.190841365,1.116890959,1.31688007,0.144528053,7913.83,3075.61,29401.11,22.43秒
1.08419871,1.383115222,1.000814868,1.02327165,1.120802195,1.260380317,0.340003525,3875.5,6282.75,36576.44,22.11秒
1.01230331,1.450728483,0.95000117,1.094706964,1.222590292,1.422731248,0.592556901,7726.08,3947.31,40527.74,22.57秒
1.028312461,1.340875389,0.941094928,1.150431226,1.28005478,1.362135294,0.492866345,8412.06,1942.86,39983.25,22.11秒
1.020918908,1.366357142,0.962182427,1.157704021,1.028928664,1.346423997,0.052968182,7059.27,2419.09,27565.65,22.47秒
1.198194157,1.483166604,1.150264128,1.137585727,1.259254496,1.584947635,0.303808046,11693.51,2092.17,30663.52,22.36秒
1.131478406,1.275977104,0.96679225,1.137638926,1.248476653,1.249266071,0.330869148,6565.22,2789.88,37420.11,22.16秒
1.038138243,1.237260805,0.90382975,1.016867443,1.19407084,1.262687971,0.739278768,6335.05,1965.67,51189.49,22.12秒
1.129254804,1.400151818,1.003287328,1.134175722,1.196691942,1.349887182,0.136404689,7709.22,4087.04,28647.62,22.55秒
1.173521862,1.44250306,0.908941369,1.195644065,1.059763422,1.328452027,0.513334646,7080.12,4302,39853.34,22.12秒
1.148246165,1.395311252,1.063476317,1.121035058,1.286505149,1.552720102,0.103837796,9912.14,2185.49,26654.9,21.93秒
1.164269649,1.375591231,0.981491499,1.295014814,1.061616973,1.562590087,0.745854062,9027.99,2500.6,45825.2,22.31秒
1.069713914,1.467369437,0.975777419,1.414576666,1.246918432,1.5880231,0.030960857,9386.73,1769.33,25355.34,22.04秒
1.165661609,1.346445328,0.966886802,1.129844416,1.054901599,1.474011671,0.175330955,8026.01,2657.36,30300.68,22.31秒
1.016653011,1.213196263,0.945743098,1.04086556,1.123785854,1.559531426,0.980468898,5352.71,2809.19,60768.91,22.21秒
1.151685268,1.456322339,1.043105186,1.277689246,1.249727319,1.372827514,0.541590181,10001.68,2445.06,39315.62,21.63秒
