敏感性变量,场景,敏感性变量取值,产品定价,新品定价,产品批发价,新品批发价,产品销售价,新品销售价,广告系数,企业利润,平台利润,消费者总效益,耗时
新品销售价,Q2,1.3311557788944723,1.1,1.35,1.05,1.35,1.05,1.3311557788944723,0.5,9928.53,738.75,39744.89,34.7081
新品销售价,Q2,1.3326633165829145,1.1,1.35,1.05,1.35,1.05,1.3326633165829145,0.5,9881.39,749.76,39233.52,34.5438
新品销售价,Q2,1.3341708542713568,1.1,1.35,1.05,1.35,1.05,1.3341708542713568,0.5,9878.75,816.26,39703.62,34.2877
新品销售价,Q2,1.335678391959799,1.1,1.35,1.05,1.35,1.05,1.335678391959799,0.5,9871.11,861.74,39602.41,34.3906
新品销售价,Q2,1.3371859296482411,1.1,1.35,1.05,1.35,1.05,1.3371859296482411,0.5,9853.17,868.87,39531.05,34.3832
新品销售价,Q2,1.3386934673366835,1.1,1.35,1.05,1.35,1.05,1.3386934673366835,0.5,9756.41,912.41,39493.12,34.2096
新品销售价,Q2,1.3402010050251256,1.1,1.35,1.05,1.35,1.05,1.3402010050251256,0.5,9745.17,954.17,39379.12,34.3299
新品销售价,Q2,1.3417085427135678,1.1,1.35,1.05,1.35,1.05,1.3417085427135678,0.5,9776.37,971.13,39762.43,34.3046
新品销售价,Q2,1.34321608040201,1.1,1.35,1.05,1.35,1.05,1.34321608040201,0.5,9682.16,975.43,39490.99,34.6456
新品销售价,Q2,1.3447236180904523,1.1,1.35,1.05,1.35,1.05,1.3447236180904523,0.5,9715.65,1030.08,39641.99,34.3397
新品销售价,Q2,1.3462311557788944,1.1,1.35,1.05,1.35,1.05,1.3462311557788944,0.5,9663.94,1051.06,39361.89,34.6339
新品销售价,Q2,1.3477386934673365,1.1,1.35,1.05,1.35,1.05,1.3477386934673365,0.5,9712.18,1091.42,40112.71,34.4712
新品销售价,Q2,1.349246231155779,1.1,1.35,1.05,1.35,1.05,1.349246231155779,0.5,9564.16,1086.8,39110.03,34.1752
新品销售价,Q2,1.350753768844221,1.1,1.35,1.05,1.35,1.05,1.350753768844221,0.5,9539.91,1162.84,39296.51,32.8453
新品销售价,Q2,1.3522613065326632,1.1,1.35,1.05,1.35,1.05,1.3522613065326632,0.5,9569.58,1169.26,39781.97,29.0485
新品销售价,Q2,1.3537688442211055,1.1,1.35,1.05,1.35,1.05,1.3537688442211055,0.5,9548.66,1180.97,39388.2,28.6876
新品销售价,Q2,1.3552763819095477,1.1,1.35,1.05,1.35,1.05,1.3552763819095477,0.5,9539.05,1191.54,39337.57,28.8749
新品销售价,Q2,1.3567839195979898,1.1,1.35,1.05,1.35,1.05,1.3567839195979898,0.5,9506.78,1193.6,39632.68,28.828
新品销售价,Q2,1.3582914572864322,1.1,1.35,1.05,1.35,1.05,1.3582914572864322,0.5,9491.79,1197.65,39199.33,29.4061
新品销售价,Q2,1.3597989949748743,1.1,1.35,1.05,1.35,1.05,1.3597989949748743,0.5,9542.31,1220.53,39560.75,28.9528
新品销售价,Q2,1.3613065326633165,1.1,1.35,1.05,1.35,1.05,1.3613065326633165,0.5,9602.01,1236.87,40021.73,29.2343
新品销售价,Q2,1.3628140703517588,1.1,1.35,1.05,1.35,1.05,1.3628140703517588,0.5,9508.46,1227.95,39479.1,28.8288
新品销售价,Q2,1.364321608040201,1.1,1.35,1.05,1.35,1.05,1.364321608040201,0.5,9558.6,1240.24,39826.16,29.268
新品销售价,Q2,1.3658291457286431,1.1,1.35,1.05,1.35,1.05,1.3658291457286431,0.5,9469.62,1233.42,39561.47,29.3336
新品销售价,Q2,1.3673366834170855,1.1,1.35,1.05,1.35,1.05,1.3673366834170855,0.5,9453.33,1237.05,39124.34,29.1172
新品销售价,Q2,1.3688442211055276,1.1,1.35,1.05,1.35,1.05,1.3688442211055276,0.5,9513.71,1241.31,39580.14,28.8747
新品销售价,Q2,1.3703517587939698,1.1,1.35,1.05,1.35,1.05,1.3703517587939698,0.5,9480.46,1247.49,39551.5,28.8685
新品销售价,Q2,1.3718592964824121,1.1,1.35,1.05,1.35,1.05,1.3718592964824121,0.5,9443.13,1244.28,39126.35,28.9275
新品销售价,Q2,1.3733668341708543,1.1,1.35,1.05,1.35,1.05,1.3733668341708543,0.5,9503.27,1258.83,39411.85,28.9542
新品销售价,Q2,1.3748743718592964,1.1,1.35,1.05,1.35,1.05,1.3748743718592964,0.5,9484.73,1254.28,39454.98,28.9535
新品销售价,Q2,1.3763819095477388,1.1,1.35,1.05,1.35,1.05,1.3763819095477388,0.5,9400.59,1250.33,39145.98,29.109
新品销售价,Q2,1.377889447236181,1.1,1.35,1.05,1.35,1.05,1.377889447236181,0.5,9516.9,1269.49,39613.17,28.9056
新品销售价,Q2,1.379396984924623,1.1,1.35,1.05,1.35,1.05,1.379396984924623,0.5,9518.05,1269.77,39528.82,29.0478
新品销售价,Q2,1.3809045226130654,1.1,1.35,1.05,1.35,1.05,1.3809045226130654,0.5,9474.76,1267.2,39235.81,28.9999
新品销售价,Q2,1.3824120603015075,1.1,1.35,1.05,1.35,1.05,1.3824120603015075,0.5,9499.06,1275.54,39501.88,29.0935
新品销售价,Q2,1.3839195979899497,1.1,1.35,1.05,1.35,1.05,1.3839195979899497,0.5,9460.53,1266.42,39378.21,28.9449
新品销售价,Q2,1.385427135678392,1.1,1.35,1.05,1.35,1.05,1.385427135678392,0.5,9414.0,1265.32,39033.94,29.0709
新品销售价,Q2,1.3869346733668342,1.1,1.35,1.05,1.35,1.05,1.3869346733668342,0.5,9408.45,1270.17,39087.31,29.0145
新品销售价,Q2,1.3884422110552763,1.1,1.35,1.05,1.35,1.05,1.3884422110552763,0.5,9505.74,1287.98,39705.47,28.6358
新品销售价,Q2,1.3899497487437187,1.1,1.35,1.05,1.35,1.05,1.3899497487437187,0.5,9416.44,1276.06,39431.6,28.7867
新品销售价,Q2,1.3914572864321608,1.1,1.35,1.05,1.35,1.05,1.3914572864321608,0.5,9432.57,1276.29,38871.31,28.8464
新品销售价,Q2,1.392964824120603,1.1,1.35,1.05,1.35,1.05,1.392964824120603,0.5,9439.85,1283.05,39279.45,29.0078
新品销售价,Q2,1.394472361809045,1.1,1.35,1.05,1.35,1.05,1.394472361809045,0.5,9493.08,1292.05,39677.38,28.9586
新品销售价,Q2,1.3959798994974875,1.1,1.35,1.05,1.35,1.05,1.3959798994974875,0.5,9476.47,1283.19,39417.48,28.8432
新品销售价,Q2,1.3974874371859296,1.1,1.35,1.05,1.35,1.05,1.3974874371859296,0.5,9461.52,1287.53,39503.79,29.0314
新品销售价,Q2,1.398994974874372,1.1,1.35,1.05,1.35,1.05,1.398994974874372,0.5,9469.73,1290.39,39422.05,28.8113
新品销售价,Q2,1.400502512562814,1.1,1.35,1.05,1.35,1.05,1.400502512562814,0.5,9501.64,1298.28,39608.21,29.3018
新品销售价,Q2,1.4020100502512562,1.1,1.35,1.05,1.35,1.05,1.4020100502512562,0.5,9474.61,1296.91,39332.42,28.9639
新品销售价,Q2,1.4035175879396986,1.1,1.35,1.05,1.35,1.05,1.4035175879396986,0.5,9463.76,1297.54,39341.71,28.9226
新品销售价,Q2,1.4050251256281407,1.1,1.35,1.05,1.35,1.05,1.4050251256281407,0.5,9462.65,1299.14,39414.73,29.2032
新品销售价,Q2,1.4065326633165829,1.1,1.35,1.05,1.35,1.05,1.4065326633165829,0.5,9453.22,1300.33,39457.98,28.6248
新品销售价,Q2,1.408040201005025,1.1,1.35,1.05,1.35,1.05,1.408040201005025,0.5,9482.35,1300.95,39425.51,28.8427
新品销售价,Q2,1.4095477386934674,1.1,1.35,1.05,1.35,1.05,1.4095477386934674,0.5,9477.83,1309.69,39391.02,28.6408
新品销售价,Q2,1.4110552763819095,1.1,1.35,1.05,1.35,1.05,1.4110552763819095,0.5,9529.02,1314.88,39512.77,28.9681
新品销售价,Q2,1.4125628140703517,1.1,1.35,1.05,1.35,1.05,1.4125628140703517,0.5,9460.26,1306.87,39419.66,29.2041
新品销售价,Q2,1.414070351758794,1.1,1.35,1.05,1.35,1.05,1.414070351758794,0.5,9455.88,1303.56,39356.87,28.6448
新品销售价,Q2,1.4155778894472362,1.1,1.35,1.05,1.35,1.05,1.4155778894472362,0.5,9455.19,1305.15,39128.96,28.9017
新品销售价,Q2,1.4170854271356783,1.1,1.35,1.05,1.35,1.05,1.4170854271356783,0.5,9454.06,1305.7,39234.18,28.8589
新品销售价,Q2,1.4185929648241207,1.1,1.35,1.05,1.35,1.05,1.4185929648241207,0.5,9455.98,1308.87,39306.74,28.8751
新品销售价,Q2,1.4201005025125628,1.1,1.35,1.05,1.35,1.05,1.4201005025125628,0.5,9421.04,1312.48,39282.79,28.7183
新品销售价,Q2,1.421608040201005,1.1,1.35,1.05,1.35,1.05,1.421608040201005,0.5,9573.01,1332.88,39735.77,29.0472
新品销售价,Q2,1.4231155778894473,1.1,1.35,1.05,1.35,1.05,1.4231155778894473,0.5,9441.72,1311.04,39317.76,29.0156
新品销售价,Q2,1.4246231155778895,1.1,1.35,1.05,1.35,1.05,1.4246231155778895,0.5,9429.28,1313.47,39062.11,28.8285
新品销售价,Q2,1.4261306532663316,1.1,1.35,1.05,1.35,1.05,1.4261306532663316,0.5,9399.29,1310.82,38976.34,28.8282
新品销售价,Q2,1.4276381909547737,1.1,1.35,1.05,1.35,1.05,1.4276381909547737,0.5,9463.8,1326.66,39558.47,28.8125
新品销售价,Q2,1.429145728643216,1.1,1.35,1.05,1.35,1.05,1.429145728643216,0.5,9395.91,1313.41,39004.83,28.8911
新品销售价,Q2,1.4306532663316582,1.1,1.35,1.05,1.35,1.05,1.4306532663316582,0.5,9445.04,1324.94,39458.66,29.0393
新品销售价,Q2,1.4321608040201006,1.1,1.35,1.05,1.35,1.05,1.4321608040201006,0.5,9440.62,1323.5,39416.32,28.8364
新品销售价,Q2,1.4336683417085427,1.1,1.35,1.05,1.35,1.05,1.4336683417085427,0.5,9455.7,1333.69,39473.53,28.9986
新品销售价,Q2,1.4351758793969849,1.1,1.35,1.05,1.35,1.05,1.4351758793969849,0.5,9543.97,1349.36,39803.14,28.9682
新品销售价,Q2,1.436683417085427,1.1,1.35,1.05,1.35,1.05,1.436683417085427,0.5,9449.8,1342.11,39630.77,28.8911
新品销售价,Q2,1.4381909547738694,1.1,1.35,1.05,1.35,1.05,1.4381909547738694,0.5,9443.13,1332.33,39068.69,28.6875
新品销售价,Q2,1.4396984924623115,1.1,1.35,1.05,1.35,1.05,1.4396984924623115,0.5,9422.88,1330.65,39206.49,29.1237
新品销售价,Q2,1.4412060301507537,1.1,1.35,1.05,1.35,1.05,1.4412060301507537,0.5,9389.5,1334.34,39061.79,28.7828
新品销售价,Q2,1.442713567839196,1.1,1.35,1.05,1.35,1.05,1.442713567839196,0.5,9478.3,1341.94,39321.09,28.7341
新品销售价,Q2,1.4442211055276382,1.1,1.35,1.05,1.35,1.05,1.4442211055276382,0.5,9377.41,1331.92,38878.57,28.954
新品销售价,Q2,1.4457286432160803,1.1,1.35,1.05,1.35,1.05,1.4457286432160803,0.5,9465.54,1352.63,39608.76,28.7486
新品销售价,Q2,1.4472361809045227,1.1,1.35,1.05,1.35,1.05,1.4472361809045227,0.5,9430.03,1342.12,39250.19,28.9292
新品销售价,Q2,1.4487437185929648,1.1,1.35,1.05,1.35,1.05,1.4487437185929648,0.5,9456.72,1356.8,39501.73,28.9825
新品销售价,Q2,1.450251256281407,1.1,1.35,1.05,1.35,1.05,1.450251256281407,0.5,9468.67,1356.5,39560.33,28.7918
新品销售价,Q2,1.4517587939698493,1.1,1.35,1.05,1.35,1.05,1.4517587939698493,0.5,9446.01,1355.6,39392.87,28.8131
新品销售价,Q2,1.4532663316582914,1.1,1.35,1.05,1.35,1.05,1.4532663316582914,0.5,9434.17,1353.62,39301.5,28.8124
新品销售价,Q2,1.4547738693467336,1.1,1.35,1.05,1.35,1.05,1.4547738693467336,0.5,9471.72,1361.69,39722.68,29.0777
新品销售价,Q2,1.456281407035176,1.1,1.35,1.05,1.35,1.05,1.456281407035176,0.5,9478.37,1362.59,39668.21,28.5473
新品销售价,Q2,1.457788944723618,1.1,1.35,1.05,1.35,1.05,1.457788944723618,0.5,9445.94,1370.24,39495.93,28.7687
新品销售价,Q2,1.4592964824120602,1.1,1.35,1.05,1.35,1.05,1.4592964824120602,0.5,9453.89,1353.32,39330.02,28.8718
新品销售价,Q2,1.4608040201005026,1.1,1.35,1.05,1.35,1.05,1.4608040201005026,0.5,9424.72,1364.51,39481.46,28.7345
新品销售价,Q2,1.4623115577889447,1.1,1.35,1.05,1.35,1.05,1.4623115577889447,0.5,9482.6,1378.28,39333.54,28.8476
新品销售价,Q2,1.4638190954773869,1.1,1.35,1.05,1.35,1.05,1.4638190954773869,0.5,9431.54,1367.49,39166.38,28.9531
新品销售价,Q2,1.4653266331658292,1.1,1.35,1.05,1.35,1.05,1.4653266331658292,0.5,9509.94,1381.09,39685.39,29.2927
新品销售价,Q2,1.4668341708542714,1.1,1.35,1.05,1.35,1.05,1.4668341708542714,0.5,9441.51,1378.07,39072.19,28.7971
新品销售价,Q2,1.4683417085427135,1.1,1.35,1.05,1.35,1.05,1.4683417085427135,0.5,9525.62,1392.21,39701.67,28.7184
新品销售价,Q2,1.4698492462311559,1.1,1.35,1.05,1.35,1.05,1.4698492462311559,0.5,9441.76,1374.72,39161.39,28.969
新品销售价,Q2,1.471356783919598,1.1,1.35,1.05,1.35,1.05,1.471356783919598,0.5,9542.92,1404.57,39828.0,28.7808
新品销售价,Q2,1.4728643216080402,1.1,1.35,1.05,1.35,1.05,1.4728643216080402,0.5,9514.34,1399.98,39751.5,28.7656
新品销售价,Q2,1.4743718592964825,1.1,1.35,1.05,1.35,1.05,1.4743718592964825,0.5,9415.02,1373.17,39013.19,28.7039
新品销售价,Q2,1.4758793969849247,1.1,1.35,1.05,1.35,1.05,1.4758793969849247,0.5,9522.89,1402.17,39576.14,29.0622
新品销售价,Q2,1.4773869346733668,1.1,1.35,1.05,1.35,1.05,1.4773869346733668,0.5,9531.02,1406.19,39480.99,29.0934
新品销售价,Q2,1.4788944723618092,1.1,1.35,1.05,1.35,1.05,1.4788944723618092,0.5,9494.21,1405.41,39488.94,28.5637
新品销售价,Q2,1.4804020100502513,1.1,1.35,1.05,1.35,1.05,1.4804020100502513,0.5,9445.56,1402.14,39040.95,28.9368
新品销售价,Q2,1.4819095477386934,1.1,1.35,1.05,1.35,1.05,1.4819095477386934,0.5,9470.73,1415.29,39487.39,29.062
新品销售价,Q2,1.4834170854271358,1.1,1.35,1.05,1.35,1.05,1.4834170854271358,0.5,9466.51,1414.37,39361.8,29.0312
新品销售价,Q2,1.484924623115578,1.1,1.35,1.05,1.35,1.05,1.484924623115578,0.5,9403.88,1402.63,39073.4,29.1323
新品销售价,Q2,1.48643216080402,1.1,1.35,1.05,1.35,1.05,1.48643216080402,0.5,9491.76,1413.98,39519.3,28.6803
新品销售价,Q2,1.4879396984924624,1.1,1.35,1.05,1.35,1.05,1.4879396984924624,0.5,9514.03,1428.87,39695.36,29.6572
新品销售价,Q2,1.4894472361809046,1.1,1.35,1.05,1.35,1.05,1.4894472361809046,0.5,9508.44,1426.6,39434.62,28.7461
新品销售价,Q2,1.4909547738693467,1.1,1.35,1.05,1.35,1.05,1.4909547738693467,0.5,9546.49,1444.82,39884.11,28.815
新品销售价,Q2,1.492462311557789,1.1,1.35,1.05,1.35,1.05,1.492462311557789,0.5,9431.35,1411.59,39227.69,28.8494
新品销售价,Q2,1.4939698492462312,1.1,1.35,1.05,1.35,1.05,1.4939698492462312,0.5,9455.2,1432.77,39363.52,29.1506
新品销售价,Q2,1.4954773869346734,1.1,1.35,1.05,1.35,1.05,1.4954773869346734,0.5,9522.79,1440.77,39756.32,29.0331
新品销售价,Q2,1.4969849246231155,1.1,1.35,1.05,1.35,1.05,1.4969849246231155,0.5,9488.31,1430.17,39413.33,28.6237
新品销售价,Q2,1.4984924623115576,1.1,1.35,1.05,1.35,1.05,1.4984924623115576,0.5,9518.73,1446.28,39781.91,28.9373
新品销售价,Q2,1.5,1.1,1.35,1.05,1.35,1.05,1.5,0.5,9449.31,1426.14,39336.3,28.9845
新品销售价,Q3,1.2,1.15,1.425,1.125,1.425,1.125,1.2,0.75,15345.45,-6643.82,53248.2,28.9415
新品销售价,Q3,1.201507537688442,1.15,1.425,1.125,1.425,1.125,1.201507537688442,0.75,15362.68,-6596.95,53213.04,28.6832
新品销售价,Q3,1.2030150753768845,1.15,1.425,1.125,1.425,1.125,1.2030150753768845,0.75,15326.59,-6562.14,52900.24,28.7505
新品销售价,Q3,1.2045226130653266,1.15,1.425,1.125,1.425,1.125,1.2045226130653266,0.75,15276.48,-6455.01,52939.74,29.1092
新品销售价,Q3,1.2060301507537687,1.15,1.425,1.125,1.425,1.125,1.2060301507537687,0.75,15193.15,-6369.53,52501.84,28.6567
新品销售价,Q3,1.207537688442211,1.15,1.425,1.125,1.425,1.125,1.207537688442211,0.75,15205.27,-6384.85,52221.97,28.9372
新品销售价,Q3,1.2090452261306532,1.15,1.425,1.125,1.425,1.125,1.2090452261306532,0.75,15237.39,-6273.85,52707.69,28.6708
新品销售价,Q3,1.2105527638190954,1.15,1.425,1.125,1.425,1.125,1.2105527638190954,0.75,15204.66,-6238.97,52435.12,28.8954
新品销售价,Q3,1.2120603015075377,1.15,1.425,1.125,1.425,1.125,1.2120603015075377,0.75,15189.19,-6152.55,52564.23,28.6994
新品销售价,Q3,1.2135678391959799,1.15,1.425,1.125,1.425,1.125,1.2135678391959799,0.75,15040.15,-6021.27,52055.64,28.8751
新品销售价,Q3,1.215075376884422,1.15,1.425,1.125,1.425,1.125,1.215075376884422,0.75,15072.41,-6025.66,52019.03,28.9842
新品销售价,Q3,1.2165829145728644,1.15,1.425,1.125,1.425,1.125,1.2165829145728644,0.75,14981.3,-5942.31,51611.88,28.6121
新品销售价,Q3,1.2180904522613065,1.15,1.425,1.125,1.425,1.125,1.2180904522613065,0.75,14902.27,-5811.93,51545.81,28.7313
新品销售价,Q3,1.2195979899497487,1.15,1.425,1.125,1.425,1.125,1.2195979899497487,0.75,15020.38,-5843.31,51964.85,28.7038
新品销售价,Q3,1.221105527638191,1.15,1.425,1.125,1.425,1.125,1.221105527638191,0.75,14946.63,-5730.27,51728.48,28.6873
新品销售价,Q3,1.2226130653266332,1.15,1.425,1.125,1.425,1.125,1.2226130653266332,0.75,14896.76,-5652.96,51993.4,29.0464
新品销售价,Q3,1.2241206030150753,1.15,1.425,1.125,1.425,1.125,1.2241206030150753,0.75,14910.9,-5652.25,51730.65,28.7559
新品销售价,Q3,1.2256281407035174,1.15,1.425,1.125,1.425,1.125,1.2256281407035174,0.75,15015.32,-5663.93,51856.04,28.9161
新品销售价,Q3,1.2271356783919598,1.15,1.425,1.125,1.425,1.125,1.2271356783919598,0.75,14861.6,-5511.39,51785.97,28.8126
新品销售价,Q3,1.228643216080402,1.15,1.425,1.125,1.425,1.125,1.228643216080402,0.75,14800.83,-5433.82,51144.81,29.141
新品销售价,Q3,1.230150753768844,1.15,1.425,1.125,1.425,1.125,1.230150753768844,0.75,14759.49,-5358.41,51375.47,28.8118
新品销售价,Q3,1.2316582914572864,1.15,1.425,1.125,1.425,1.125,1.2316582914572864,0.75,14794.77,-5312.05,51612.34,28.6561
新品销售价,Q3,1.2331658291457286,1.15,1.425,1.125,1.425,1.125,1.2331658291457286,0.75,14752.37,-5230.73,51190.59,29.0409
新品销售价,Q3,1.2346733668341707,1.15,1.425,1.125,1.425,1.125,1.2346733668341707,0.75,14686.97,-5179.97,50914.62,28.8971
新品销售价,Q3,1.236180904522613,1.15,1.425,1.125,1.425,1.125,1.236180904522613,0.75,14731.5,-5150.81,51063.6,28.9686
新品销售价,Q3,1.2376884422110552,1.15,1.425,1.125,1.425,1.125,1.2376884422110552,0.75,14619.87,-5049.07,50807.21,28.8909
新品销售价,Q3,1.2391959798994974,1.15,1.425,1.125,1.425,1.125,1.2391959798994974,0.75,14561.49,-4978.03,50806.05,28.5935
新品销售价,Q3,1.2407035175879397,1.15,1.425,1.125,1.425,1.125,1.2407035175879397,0.75,14606.12,-4989.27,50524.97,29.1413
新品销售价,Q3,1.2422110552763819,1.15,1.425,1.125,1.425,1.125,1.2422110552763819,0.75,14529.42,-4872.79,50687.08,28.7655
新品销售价,Q3,1.243718592964824,1.15,1.425,1.125,1.425,1.125,1.243718592964824,0.75,14529.65,-4785.68,50443.19,28.9993
新品销售价,Q3,1.2452261306532664,1.15,1.425,1.125,1.425,1.125,1.2452261306532664,0.75,14486.84,-4745.55,50638.39,28.9235
新品销售价,Q3,1.2467336683417085,1.15,1.425,1.125,1.425,1.125,1.2467336683417085,0.75,14505.17,-4697.2,50686.06,28.8737
新品销售价,Q3,1.2482412060301507,1.15,1.425,1.125,1.425,1.125,1.2482412060301507,0.75,14413.46,-4594.78,50289.68,28.9995
新品销售价,Q3,1.249748743718593,1.15,1.425,1.125,1.425,1.125,1.249748743718593,0.75,14373.99,-4505.41,50542.93,28.8288
新品销售价,Q3,1.2512562814070352,1.15,1.425,1.125,1.425,1.125,1.2512562814070352,0.75,14339.26,-4471.53,50028.33,29.1721
新品销售价,Q3,1.2527638190954773,1.15,1.425,1.125,1.425,1.125,1.2527638190954773,0.75,14357.97,-4407.19,50105.9,28.7816
新品销售价,Q3,1.2542713567839197,1.15,1.425,1.125,1.425,1.125,1.2542713567839197,0.75,14288.25,-4358.94,49754.24,28.8584
新品销售价,Q3,1.2557788944723618,1.15,1.425,1.125,1.425,1.125,1.2557788944723618,0.75,14306.78,-4305.13,49938.73,29.0604
新品销售价,Q3,1.257286432160804,1.15,1.425,1.125,1.425,1.125,1.257286432160804,0.75,14158.86,-4193.36,49497.63,28.6738
新品销售价,Q3,1.2587939698492463,1.15,1.425,1.125,1.425,1.125,1.2587939698492463,0.75,14235.73,-4172.64,50055.5,28.9843
新品销售价,Q3,1.2603015075376884,1.15,1.425,1.125,1.425,1.125,1.2603015075376884,0.75,14170.11,-4083.4,49888.13,28.719
新品销售价,Q3,1.2618090452261306,1.15,1.425,1.125,1.425,1.125,1.2618090452261306,0.75,14119.69,-4039.46,49620.52,28.9841
新品销售价,Q3,1.2633165829145727,1.15,1.425,1.125,1.425,1.125,1.2633165829145727,0.75,14181.78,-3975.25,50092.36,28.8039
新品销售价,Q3,1.264824120603015,1.15,1.425,1.125,1.425,1.125,1.264824120603015,0.75,14154.67,-3906.56,49838.96,28.9466
新品销售价,Q3,1.2663316582914572,1.15,1.425,1.125,1.425,1.125,1.2663316582914572,0.75,14116.96,-3898.23,49746.71,29.1716
新品销售价,Q3,1.2678391959798994,1.15,1.425,1.125,1.425,1.125,1.2678391959798994,0.75,14063.79,-3778.04,49758.94,28.6332
新品销售价,Q3,1.2693467336683417,1.15,1.425,1.125,1.425,1.125,1.2693467336683417,0.75,13980.97,-3681.52,49176.01,28.8986
新品销售价,Q3,1.2708542713567839,1.15,1.425,1.125,1.425,1.125,1.2708542713567839,0.75,13972.5,-3697.17,49061.0,28.7419
新品销售价,Q3,1.272361809045226,1.15,1.425,1.125,1.425,1.125,1.272361809045226,0.75,14025.76,-3613.63,49315.94,28.8937
新品销售价,Q3,1.2738693467336684,1.15,1.425,1.125,1.425,1.125,1.2738693467336684,0.75,13989.01,-3574.11,49254.82,29.0044
新品销售价,Q3,1.2753768844221105,1.15,1.425,1.125,1.425,1.125,1.2753768844221105,0.75,13995.26,-3474.6,49248.17,28.9212
新品销售价,Q3,1.2768844221105526,1.15,1.425,1.125,1.425,1.125,1.2768844221105526,0.75,13888.15,-3392.36,49234.64,28.899
新品销售价,Q3,1.278391959798995,1.15,1.425,1.125,1.425,1.125,1.278391959798995,0.75,13784.45,-3354.75,48702.75,28.6325
新品销售价,Q3,1.2798994974874371,1.15,1.425,1.125,1.425,1.125,1.2798994974874371,0.75,13807.87,-3316.99,48700.53,29.1567
新品销售价,Q3,1.2814070351758793,1.15,1.425,1.125,1.425,1.125,1.2814070351758793,0.75,13785.55,-3225.03,48942.53,28.5474
新品销售价,Q3,1.2829145728643216,1.15,1.425,1.125,1.425,1.125,1.2829145728643216,0.75,13758.01,-3167.56,48922.82,28.8283
新品销售价,Q3,1.2844221105527638,1.15,1.425,1.125,1.425,1.125,1.2844221105527638,0.75,13653.47,-3103.57,48394.28,28.9992
新品销售价,Q3,1.285929648241206,1.15,1.425,1.125,1.425,1.125,1.285929648241206,0.75,13660.24,-3066.02,48460.66,28.9379
新品销售价,Q3,1.2874371859296483,1.15,1.425,1.125,1.425,1.125,1.2874371859296483,0.75,13707.36,-2995.8,48695.64,28.7494
新品销售价,Q3,1.2889447236180904,1.15,1.425,1.125,1.425,1.125,1.2889447236180904,0.75,13600.11,-2916.66,48233.41,28.8263
新品销售价,Q3,1.2904522613065326,1.15,1.425,1.125,1.425,1.125,1.2904522613065326,0.75,13635.84,-2893.5,48267.89,28.9401
新品销售价,Q3,1.291959798994975,1.15,1.425,1.125,1.425,1.125,1.291959798994975,0.75,13711.92,-2854.62,48830.09,28.8436
新品销售价,Q3,1.293467336683417,1.15,1.425,1.125,1.425,1.125,1.293467336683417,0.75,13469.82,-2712.22,47528.84,28.5314
新品销售价,Q3,1.2949748743718592,1.15,1.425,1.125,1.425,1.125,1.2949748743718592,0.75,13445.18,-2662.37,47736.24,29.0933
新品销售价,Q3,1.2964824120603016,1.15,1.425,1.125,1.425,1.125,1.2964824120603016,0.75,13436.02,-2621.02,47918.58,28.9531
新品销售价,Q3,1.2979899497487437,1.15,1.425,1.125,1.425,1.125,1.2979899497487437,0.75,13406.11,-2530.37,47783.67,28.9934
新品销售价,Q3,1.2994974874371858,1.15,1.425,1.125,1.425,1.125,1.2994974874371858,0.75,13439.47,-2523.45,47952.88,28.7097
新品销售价,Q3,1.3010050251256282,1.15,1.425,1.125,1.425,1.125,1.3010050251256282,0.75,13393.29,-2483.14,48103.12,28.9685
新品销售价,Q3,1.3025125628140704,1.15,1.425,1.125,1.425,1.125,1.3025125628140704,0.75,13383.51,-2369.17,47869.14,29.344
新品销售价,Q3,1.3040201005025125,1.15,1.425,1.125,1.425,1.125,1.3040201005025125,0.75,13347.83,-2332.31,47938.61,28.9068
新品销售价,Q3,1.3055276381909549,1.15,1.425,1.125,1.425,1.125,1.3055276381909549,0.75,13333.64,-2325.18,47689.54,28.9368
新品销售价,Q3,1.307035175879397,1.15,1.425,1.125,1.425,1.125,1.307035175879397,0.75,13377.58,-2252.09,47840.89,28.6411
新品销售价,Q3,1.3085427135678391,1.15,1.425,1.125,1.425,1.125,1.3085427135678391,0.75,13315.44,-2197.76,47929.0,29.031
新品销售价,Q3,1.3100502512562813,1.15,1.425,1.125,1.425,1.125,1.3100502512562813,0.75,13200.62,-2080.76,47420.51,28.7964
新品销售价,Q3,1.3115577889447236,1.15,1.425,1.125,1.425,1.125,1.3115577889447236,0.75,13231.38,-2125.07,47345.42,28.9318
新品销售价,Q3,1.3130653266331658,1.15,1.425,1.125,1.425,1.125,1.3130653266331658,0.75,13243.23,-1997.25,47720.16,28.8673
新品销售价,Q3,1.314572864321608,1.15,1.425,1.125,1.425,1.125,1.314572864321608,0.75,13112.68,-1956.18,47380.81,28.8262
新品销售价,Q3,1.3160804020100503,1.15,1.425,1.125,1.425,1.125,1.3160804020100503,0.75,13065.07,-1928.53,46989.02,28.8169
新品销售价,Q3,1.3175879396984924,1.15,1.425,1.125,1.425,1.125,1.3175879396984924,0.75,13109.25,-1847.46,47263.88,28.7774
新品销售价,Q3,1.3190954773869346,1.15,1.425,1.125,1.425,1.125,1.3190954773869346,0.75,13077.08,-1817.79,47123.47,29.0001
新品销售价,Q3,1.320603015075377,1.15,1.425,1.125,1.425,1.125,1.320603015075377,0.75,13122.01,-1799.69,47257.6,28.8279
